id,country_id
11931,1
11932,13
11932,1
11933,1
11934,6
11934,12
11934,1
11935,12
11935,1
11936,5
11936,8
11937,75
11937,1
11937,33
11938,12
11939,1
11940,12
11942,1
11942,16
11943,1
11944,13
11945,6
11945,11
11946,11
11948,30
11948,12
11948,2
11948,29
11949,12
11950,1
11951,1
11953,2
11954,12
11955,13
11955,15
11956,5
11958,5
11959,1
11960,20
11962,1
11963,1
11966,1
11967,1
11968,1
11969,1
11970,1
11971,12
11971,1
11972,5
11972,8
11973,1
11974,1
11975,1
11976,1
11976,12
11977,1
11978,1
11979,29
11979,1
11980,1
11982,1
11983,1
11985,31
11986,5
12076,10
12078,34
12079,1
12085,1
12086,55
12086,5
12086,14
12086,12
12088,29
12088,1
12089,5
12090,6
12090,1
12092,1
12093,4
12093,11
12094,1
12095,1
12096,1
12097,11
12100,1
12101,1
12102,1
12103,29
12103,1
12104,12
12105,12
12105,1
12106,2
12106,1
12107,1
12109,13
12109,12
12110,5
12110,1
12112,5
12113,1
12113,12
12115,19
12115,6
12115,5
12116,5
12117,1
12118,1
12120,1
12121,5
12121,1
12122,1
12123,1
12124,3
12127,6
12127,11
12128,6
12129,1
12130,31
12130,51
12130,18
12130,5
12133,1
12135,32
12138,1
12139,1
12140,2
12142,13
12142,6
12142,1
12143,1
12144,24
12144,1
12145,12
12145,1
12146,1
12147,6
12149,6
12149,8
12149,1
12150,1
12151,1
12153,1
12154,1
12155,1
12156,32
12156,5
12156,27
12157,5
12157,29
12157,1
12158,1
12159,30
12159,1
12160,1
12161,6
12162,1
12163,1
12165,1
12166,2
12167,10
12169,5
12171,1
12171,12
12172,1
12177,1
12177,12
12177,6
12178,12
12178,1
12179,1
12180,84
12180,1
12182,1
12183,6
12183,1
12184,12
12184,1
12185,1
12186,1
12187,1
12192,1
12193,1
12197,10
12198,5
12198,31
12201,12
12201,1
12205,2
12206,6
12207,20
12208,12
12208,1
12211,1
12212,13
12212,1
12219,1
12220,1
12221,39
12222,1
12223,1
12224,6
12224,12
12224,1
12225,12
12227,1
12228,1
12229,12
12230,1
12232,12
12233,1
12235,1
12236,1
12237,1
12238,8
12238,1
12239,1
12241,1
12242,20
12242,2
12242,78
12242,51
12242,28
12242,84
12242,26
12242,31
12242,1
12244,1
12245,14
12245,5
12245,12
12246,28
12246,6
12246,78
12247,1
12249,5
12251,1
12253,1
12254,12
12255,13
12257,1
12259,42
12261,1
12262,1
12266,5
12268,12
12268,1
12270,1
12271,1
12273,42
12276,21
12277,1
12278,1
12279,1
12280,1
12281,1
12289,21
12308,8
12309,1
12310,14
12310,90
12311,1
12312,1
12314,6
12335,1
12395,1
12400,1
12403,1
12404,1
12405,42
12405,12
12405,1
12407,13
12407,12
12408,12
12408,91
12408,11
12410,6
12410,12
12411,29
12411,33
12412,8
12412,1
12416,4
12422,5
12422,39
12424,8
12427,92
12427,5
12427,6
12428,28
12429,2
12432,8
12435,1
12437,1
12443,11
12443,8
12443,35
12443,5
12444,12
12444,1
12445,12
12445,1
12446,5
12447,1
12448,1
12449,5
12450,6
12450,1
12453,19
12453,5
12454,5
12454,12
12455,5
12456,32
12456,19
12456,4
12456,5
12470,2
12471,6
12471,5
12471,38
12472,1
12473,1
12475,1
12476,1
12477,2
12478,1
12479,1
12480,5
12481,20
12482,6
12483,13
12483,6
12483,1
12484,1
12485,1
12486,1
12487,2
12488,1
12489,1
12490,6
12490,12
12490,24
12490,1
12491,8
12493,2
12495,6
12496,2
12497,46
12497,38
12498,1
12499,1
12500,1
12501,1
12502,1
12503,1
12504,5
12505,1
12506,12
12508,1
12509,1
12513,5
12516,1
12516,2
12517,32
12517,5
12518,1
12519,29
12519,12
12520,1
12521,1
12524,12
12524,8
12524,1
12525,1
12526,1
12527,89
12527,14
12528,19
12528,12
12528,1
12529,8
12530,8
12530,1
12531,5
12531,14
12531,8
12535,1
12536,1
12537,12
12538,1
12540,1
12542,13
12542,12
12542,20
12543,20
12544,5
12544,8
12545,1
12547,5
12547,8
12547,12
12548,8
12548,5
12554,1
12555,34
12555,67
12556,1
12559,1
12560,1
12561,2
12568,8
12568,54
12568,12
12569,1
12572,1
12573,1
12573,12
12573,5
12574,1
12575,6
12576,6
12576,12
12577,13
12577,5
12577,12
12578,6
12579,5
12580,2
12582,12
12583,13
12584,1
12586,16
12586,1
12588,6
12589,1
12590,1
12591,13
12591,1
12593,1
12594,1
12596,6
12596,1
12597,1
12598,5
12599,2
12599,1
12600,2
12600,1
12601,6
12602,6
12605,6
12606,1
12607,6
12608,11
12609,4
12609,24
12609,6
12610,1
12611,1
12612,12
12612,24
12613,2
12614,12
12614,1
12615,1
12616,1
12617,1
12618,1
12619,1
12620,1
12621,1
12622,2
12623,1
12625,1
12626,1
12627,5
12627,19
12628,1
12629,1
12631,18
12631,6
12632,18
12632,6
12632,11
12633,1
12634,1
12635,6
12635,12
12636,2
12637,1
12638,6
12639,14
12639,1
12645,1
12646,4
12647,1
12649,12
12650,26
12651,2
12651,12
12651,1
12652,6
12652,5
12652,8
12653,14
12653,12
12655,12
12655,1
12655,24
12656,1
12657,1
12658,1
12659,21
12659,5
12659,31
12660,29
12660,6
12660,12
12661,1
12662,1
12663,70
12663,1
12663,33
12664,12
12665,1
12677,5
12677,14
12677,12
12683,1
12684,12
12685,13
12685,6
12685,1
12689,12
12690,1
12695,1
12696,6
12697,6
12698,1
12699,49
12699,1
12700,1
12701,10
12701,12
12702,1
12703,5
12703,2
12703,1
12704,1
12705,1
12706,6
12706,5
12706,24
12706,12
12707,1
12708,1
12709,5
12710,1
12713,5
12713,6
12714,1
12715,1
12716,5
12717,5
12718,1
12719,1
12720,2
12721,20
12721,1
12722,19
12723,1
12724,1
12758,6
12758,8
12758,93
12759,1
12761,5
12761,6
12761,11
12762,1
12763,1
12764,1
12766,1
12767,13
12767,12
12767,1
12770,1
12771,6
12771,1
12772,1
12774,6
12774,12
12774,1
12775,9
12775,14
12775,1
12776,8
12777,4
12777,6
12777,2
12777,9
12777,11
12777,12
12777,1
12778,1
12779,8
12779,12
12780,20
12781,6
12783,12
12787,1
12790,32
12791,13
12793,12
12794,13
12795,1
12796,12
12797,1
12799,5
12800,8
12802,24
12806,14
12807,5
12808,12
12811,44
12811,8
12812,32
12812,5
12812,12
12816,5
12816,6
12816,19
12818,1
12819,1
12819,42
12823,8
12828,30
12831,4
12831,1
12831,6
12832,6
12834,1
12837,1
12838,5
12839,32
12839,1
12840,5
12855,13
12855,1
12877,12
12888,1
12889,1
12890,1
12900,12
12900,1
12902,1
12903,1
12911,32
12911,13
12911,5
12912,1
12914,13
12914,1
12919,1
12921,13
12921,1
12924,2
12994,1
13001,13
13001,1
13002,1
13003,1
13004,1
13005,1
13006,12
13007,1
13008,1
13009,1
13012,1
13013,12
13013,1
13014,1
13015,1
13016,1
13017,1
13018,1
13019,1
13019,13
13020,1
13022,29
13023,1
13025,1
13027,1
13027,6
13041,16
13042,1
13051,1
13051,13
13053,1
13054,12
13055,1
13056,13
13056,6
13056,1
13058,12
13059,1
13060,1
13061,1
13062,1
13063,1
13064,1
13065,1
13066,1
13067,1
13068,1
13072,1
13073,1
13074,1
13075,1
13076,1
13078,1
13079,1
13090,1
13092,12
13094,1
13098,1
13099,20
13105,1
13107,1
13119,1
13120,1
13121,1
13122,1
13123,42
13127,20
13127,94
13128,2
13132,1
13137,12
13140,29
13141,1
13150,1
13150,6
13151,1
13153,58
13153,1
13154,1
13155,12
13155,1
13156,1
13158,1
13159,1
13160,1
13161,1
13162,1
13163,1
13166,1
13167,1
13168,6
13168,1
13169,1
13170,1
13171,1
13172,1
13173,1
13177,1
13179,42
13179,1
13180,1
13183,1
13184,1
13185,12
13186,13
13186,1
13187,1
13188,12
13189,12
13189,1
13190,1
13191,52
13192,1
13193,1
13194,2
13194,1
13195,12
13195,27
13196,1
13197,1
13198,12
13198,1
13199,1
13200,1
13201,6
13201,1
13203,1
13204,1
13205,1
13206,12
13207,1
13209,62
13210,12
13220,1
13221,10
13222,1
13223,1
13223,6
13225,29
13225,1
13241,13
13243,1
13245,13
13246,1
13247,1
13249,1
13250,13
13250,12
13250,1
13251,12
13251,1
13252,1
13253,1
13254,12
13255,1
13256,1
13256,12
13257,1
13258,6
13258,5
13258,12
13259,1
13260,1
13274,2
13275,1
13279,1
13280,1
13282,1
13283,1
13284,1
13291,1
13293,1
13296,38
13299,2
13300,1
13305,6
13310,11
13311,26
13312,5
13313,13
13313,1
13315,2
13317,3
13318,7
13318,10
13319,28
13319,11
13320,1
13321,1
13333,20
13333,1
13335,1
13336,5
13337,2
13337,5
13337,1
13338,30
13339,1
13341,1
13342,1
13343,1
13346,1
13348,12
13350,1
13351,1
13352,1
13353,1
13354,1
13355,1
13358,13
13358,1
13359,1
13360,12
13360,71
13360,1
13362,12
13363,1
13364,1
13365,12
13368,1
13369,1
13370,1
13371,12
13372,1
13373,12
13374,1
13374,13
13376,1
13377,1
13378,1
13380,13
13380,1
13382,1
13383,16
13384,12
13385,12
13386,8
13387,5
13387,12
13389,1
13390,13
13390,1
13391,2
13393,38
13394,1
13396,12
13398,2
13400,1
13400,2
13401,24
13401,1
13402,20
13402,58
13403,1
13405,29
13405,21
13405,6
13406,1
13408,1
13409,1
13411,1
13412,13
13413,1
13414,1
13415,1
13416,1
13417,1
13428,29
13429,12
13430,2
13432,5
13432,32
13433,29
13434,1
13435,1
13436,58
13437,1
13437,5
13437,19
13438,62
13439,29
13440,6
13440,1
13441,1
13442,1
13446,12
13448,8
13448,1
13455,1
13455,13
13457,1
13459,13
13460,6
13460,12
13460,1
13460,33
13461,8
13461,14
13465,1
13466,1
13468,1
13470,1
13471,5
13474,1
13475,6
13475,1
13476,1
13477,1
13480,1
13481,20
13482,1
13483,1
13484,1
13485,1
13486,1
13486,33
13486,6
13489,1
13490,1
13491,11
13492,19
13492,5
13493,1
13495,14
13496,1
13497,1
13498,1
13499,1
13501,6
13501,12
13501,1
13503,1
13505,6
13505,1
13506,28
13507,5
13508,1
13509,1
13510,12
13511,24
13511,12
13514,20
13515,49
13515,1
13516,1
13517,4
13517,5
13517,6
13517,24
13517,12
13519,1
13520,15
13521,15
13522,4
13522,0
13522,6
13522,10
13522,11
13522,12
13523,1
13524,1
13526,5
13526,1
13528,1
13529,5
13529,1
13531,1
13532,1
13533,1
13534,1
13535,12
13536,1
13537,13
13537,1
13538,12
13539,1
13541,12
13542,12
13542,33
13544,58
13548,16
13548,1
13549,8
13549,1
13550,13
13551,1
13552,5
13552,1
13553,1
13554,1
13555,1
13557,1
13558,1
13559,1
13560,13
13560,35
13560,12
13561,1
13562,1
13563,1
13564,1
13567,1
13569,25
13569,1
13570,1
13571,1
13572,6
13572,1
13573,1
13574,1
13576,1
13577,1
13579,1
13580,12
13581,12
13584,12
13586,12
13587,12
13590,12
13591,12
13595,1
13596,1
13597,12
13597,1
13600,1
13610,13
13610,1
13611,1
13612,1
13613,1
13614,25
13616,35
13617,10
13618,1
13621,10
13626,6
13626,4
13626,11
13630,10
13632,1
13633,1
13634,1
13635,13
13635,5
13635,8
13636,1
13637,2
13639,6
13639,9
13640,1
13641,16
13641,1
13643,1
13644,1
13646,32
13647,1
13648,2
13649,1
13650,1
13651,3
13652,5
13653,3
13653,14
13653,5
13654,1
13655,1
13665,1
13666,1
13667,1
13668,1
13669,1
13671,1
13672,32
13672,5
13672,27
13673,1
13676,1
13678,8
13678,5
13678,13
13678,19
13678,6
13679,5
13680,1
13681,1
13682,1
13683,1
13685,1
13687,12
13688,20
13689,6
13689,1
13690,1
13691,1
13692,1
13696,1
13697,1
13698,1
13700,1
13701,1
13702,1
13703,1
13704,1
13707,1
13710,5
13713,5
13715,1
13721,1
13722,82
13722,1
13722,33
13723,1
13726,5
13728,5
13730,5
13732,5
13733,5
13734,5
13739,5
13741,5
13742,5
13746,32
13746,5
13748,5
13751,1
13752,10
13752,4
13752,6
13754,2
13755,1
13757,1
13759,13
13761,1
13763,1
13764,1
13765,12
13766,1
13767,1
13768,1
13770,29
13771,12
13774,10
13775,29
13776,1
13777,29
13778,1
13783,29
13784,1
13785,1
13787,29
13787,1
13788,1
13791,6
13791,1
13792,29
13793,12
13794,1
13795,1
13797,1
13798,11
13802,12
13803,1
13804,1
13805,1
13807,20
13808,1
13809,12
13811,12
13811,1
13811,29
13812,1
13813,1
13815,5
13815,1
13816,1
13817,29
13818,1
13819,1
13820,1
13821,29
13823,12
13823,1
13823,95
13824,13
13825,12
13825,1
13827,1
13830,72
13830,1
13834,13
13834,1
13835,13
13836,1
13841,13
13842,1
13847,1
13848,13
13848,6
13848,12
13848,1
13849,12
13850,1
13851,1
13852,29
13853,1
13855,26
13856,1
13861,1
13885,12
13885,1
13888,1
13889,2
13891,1
13892,30
13894,13
13898,62
13899,2
13903,1
13905,1
13905,29
13907,1
13908,1
13909,1
13910,12
13911,1
13912,1
13913,1
13915,13
13916,1
13919,6
13919,1
13920,1
13922,1
13923,1
13924,1
13925,1
13926,1
13927,1
13928,1
13929,1
13930,1
13931,1
13932,1
13933,1
13934,1
13935,1
13936,1
13937,1
13938,1
13939,1
13942,1
13943,29
13944,13
13944,1
13945,1
13946,1
13948,1
13949,12
13949,1
13950,1
13954,1
13955,1
13956,32
13956,1
13957,13
13957,12
13957,1
13958,1
13960,1
13962,1
13963,1
13964,2
13964,1
13965,29
13966,12
13967,12
13967,1
13968,1
13969,1
13971,5
13971,12
13971,1
13972,1
13973,1
13975,5
13975,1
13976,12
13980,2
13981,2
13982,12
13982,1
13984,13
13986,42
13988,13
13989,1
13989,33
13990,1
13991,1
13993,1
13994,1
13995,1
13995,37
13996,1
13997,1
13998,1
14000,1
14001,1
14002,1
14003,2
14005,1
14008,13
14008,1
14011,1
14012,12
14012,1
14013,1
14014,1
14016,20
14019,32
14021,2
14022,1
14024,1
14025,1
14028,1
14029,8
14030,1
14033,1
14034,1
14035,13
14040,1
14041,13
14041,12
14041,1
14043,1
14044,21
14044,20
14047,1
14048,12
14048,1
14050,1
14052,1
14053,13
14054,1
14055,12
14055,1
14057,1
14059,1
14061,12
14062,1
14064,29
14066,29
14067,29
14069,2
14070,42
14071,42
14072,42
14073,42
14074,11
14075,1
14076,12
14076,1
14078,96
14078,11
14086,19
14086,5
14086,8
14087,2
14088,2
14089,1
14091,1
14092,2
14092,1
14097,28
14097,69
14097,0
14098,1
14103,1
14105,1
14108,1
14111,12
14112,1
14113,1
14114,1
14117,1
14118,1
14120,1
14123,1
14125,28
14125,1
14126,1
14127,1
14128,2
14128,1
14134,42
14135,29
14135,8
14136,1
14137,1
14138,29
14139,14
14140,1
14141,1
14142,1
14143,13
14144,1
14145,0
14145,7
14147,1
14148,1
14154,1
14157,1
14158,1
14159,42
14160,1
14161,13
14161,1
14163,42
14164,1
14166,1
14167,1
14168,1
14169,8
14169,5
14170,1
14171,54
14171,1
14172,1
14173,6
14173,4
14174,13
14175,12
14177,1
14180,52
14180,1
14180,12
14181,1
14191,29
14191,1
14194,42
14195,5
14195,1
14196,1
14197,1
14198,1
14199,1
14201,1
14202,13
14202,21
14202,1
14204,1
14205,1
14207,1
14208,1
14210,52
14210,1
14212,1
14215,29
14217,2
14219,6
14219,1
14219,13
14220,1
14223,13
14223,12
14223,1
14224,25
14226,21
14226,20
14226,2
14228,1
14229,8
14229,14
14233,1
14233,48
14234,58
14235,5
14236,1
14237,13
14237,12
14237,1
14239,1
14240,1
14241,1
14242,1
14243,1
14244,1
14245,1
14247,1
14248,1
14248,5
14249,16
14249,1
14251,13
14251,1
14252,1
14254,13
14256,1
14257,5
14257,14
14257,8
14257,6
14258,26
14262,1
14267,1
14268,1
14269,1
14271,1
14273,1
14275,1
14277,1
14278,1
14280,1
14282,2
14283,13
14283,8
14283,12
14284,12
14284,1
14285,1
14286,13
14286,4
14286,5
14286,12
14286,1
14287,1
14289,1
14290,1
14291,1
14292,1
14293,1
14295,1
14297,1
14297,15
14297,5
14297,12
14298,12
14299,1
14301,1
14305,1
14306,1
14308,1
14310,20
14313,1
14317,1
14320,12
14324,27
14324,8
14324,5
14324,12
14325,6
14325,1
14326,29
14326,1
14328,1
14330,1
14334,24
14334,1
14336,29
14336,18
14336,11
14337,1
14342,1
14346,1
14347,1
14348,1
14349,13
14349,1
14351,1
14353,1
14357,11
14358,1
14359,1
14361,1
14362,1
14365,12
14365,1
14367,1
14369,1
14370,1
14372,8
14372,1
14373,1
14375,8
14384,1
14387,12
14389,29
14390,1
14392,21
14392,20
14394,42
14395,42
14396,1
14397,13
14397,1
14398,1
14400,32
14400,5
14405,1
14406,5
14408,5
14410,1
14411,1
14412,1
14414,1
14415,5
14415,32
14419,5
14421,44
14422,1
14423,1
14424,1
14425,1
14427,1
14429,1
14430,16
14432,13
14433,12
14434,42
14434,1
14435,1
14438,1
14439,1
14440,30
14440,84
14441,1
14442,24
14442,12
14443,1
14444,1
14447,12
14448,5
14449,20
14449,21
14451,10
14452,13
14452,1
14455,2
14456,24
14456,12
14456,4
14457,1
14458,1
14459,29
14460,1
14462,1
14463,1
14464,16
14464,1
14467,42
14469,1
14474,1
14475,1
14476,12
14482,28
14484,1
14489,28
14499,11
14499,28
14499,10
14503,1
14505,1
14506,8
14506,12
14510,1
14517,12
14517,1
14518,12
14518,25
14518,10
14518,16
14521,97
14521,1
14522,12
14522,1
14524,12
14525,2
14527,13
14530,1
14531,12
14533,1
14534,1
14536,13
14536,1
14537,2
14538,21
14538,20
14538,26
14539,21
14539,20
14541,1
14542,1
14543,1
14544,1
14546,42
14547,1
14549,6
14549,49
14549,1
14550,1
14551,1
14552,1
14553,5
14553,8
14553,12
14554,1
14555,5
14556,5
14557,1
14558,25
14560,1
14561,1
14561,13
14564,1
14565,1
14566,29
14569,1
14570,1
14570,2
14571,2
14572,2
14573,26
14574,12
14574,1
14575,12
14576,1
14577,13
14577,1
14578,1
14579,1
14580,1
14582,13
14583,1
14584,1
14585,13
14585,1
14587,12
14588,1
14589,1
14590,1
14591,1
14594,1
14595,1
14597,5
14597,24
14597,12
14597,1
14603,1
14604,1
14605,1
14606,12
14607,1
14609,1
14611,1
14613,1
14615,1
14619,1
14620,1
14621,1
14623,12
14623,5
14624,1
14626,5
14628,1
14629,1
14630,29
14631,1
14633,62
14634,13
14634,12
14635,1
14636,1
14637,1
14638,1
14642,1
14643,13
14643,1
14644,5
14645,5
14646,5
14650,5
14651,5
14652,5
14653,5
14654,5
14655,1
14660,1
14662,1
14664,1
14666,1
14667,1
14669,1
14670,1
14670,5
14671,1
14672,29
14673,1
14674,1
14675,1
14676,1
14677,1
14681,1
14683,1
14684,1
14685,12
14686,1
14687,35
14687,12
14688,5
14689,1
14694,13
14695,6
14695,1
14696,2
14698,1
14703,1
14704,14
14704,8
14705,42
14709,1
14710,1
14711,2
14711,1
14720,5
14726,5
14726,12
14728,1
14729,1
14735,5
14736,1
14741,1
14742,1
14745,1
14746,1
14748,12
14749,1
14749,13
14750,1
14751,42
14751,58
14752,42
14753,13
14753,8
14753,2
14753,12
14755,12
14756,20
14757,98
14757,24
14757,2
14758,1
14759,6
14759,1
14761,1
14765,5
14766,49
14766,12
14766,13
14770,12
14770,9
14771,1
14772,1
14774,1
14776,12
14778,6
14778,12
14782,13
14782,1
14784,1
14784,42
14785,42
14785,12
14786,1
14787,1
14788,1
14791,5
14793,7
14794,12
14797,21
14797,20
14799,1
14801,1
14804,19
14805,1
14806,13
14807,12
14808,21
14809,1
14811,1
14812,4
14812,10
14812,11
14813,1
14814,12
14815,1
14817,1
14818,58
14819,1
14820,1
14821,1
14823,12
14829,2
14830,1
14831,12
14832,5
14832,6
14832,12
14833,25
14834,1
14836,1
14837,1
14839,1
14842,1
14843,1
14844,12
14844,1
14845,1
14846,1
14847,6
14847,1
14847,12
14848,1
14849,1
14850,13
14851,12
14851,24
14853,1
14854,1
14857,13
14857,6
14857,1
14859,1
14862,1
14863,1
14863,49
14864,1
14866,1
14868,29
14869,34
14869,1
14871,1
14872,1
14873,29
14873,1
14874,13
14874,1
14877,13
14878,54
14878,1
14881,1
14882,1
14883,1
14885,1
14886,1
14887,1
14891,12
14892,1
14893,4
14897,4
14898,4
14900,12
14902,1
14903,1
14904,29
14905,12
14905,1
14906,1
14907,1
14908,1
14911,1
14912,1
14913,1
14914,1
14916,1
14919,1
14921,12
14922,1
14923,1
14924,12
14926,1
14928,5
14928,15
14929,1
14930,6
14930,1
14931,1
14933,12
14938,9
14938,1
14940,1
14942,1
14943,2
14945,2
14949,5
14962,1
14963,1
14968,26
14976,1
14977,1
14978,1
14979,6
14979,1
14980,13
14980,1
14981,1
14983,1
15003,58
15004,1
15005,1
15007,12
15008,12
15008,6
15011,12
15012,1
15013,12
15013,33
15013,5
15014,8
15015,13
15016,1
15017,1
15018,11
15019,1
15021,14
15022,1
15024,34
15024,6
15024,1
15026,1
15028,1
15029,1
15030,12
15035,1
15036,46
15036,5
15036,8
15037,1
15039,1
15039,49
15043,1
15044,12
15045,1
15048,15
15049,13
15050,1
15052,1
15053,1
15056,1
15058,1
15059,12
15059,1
15060,1
15066,1
15067,26
15068,6
15069,12
15070,1
15071,52
15071,12
15071,1
15073,14
15073,33
15074,1
15075,1
15077,20
15080,2
15081,1
15083,15
15084,42
15086,32
15086,5
15086,8
15088,13
15089,1
15089,13
15090,1
15092,1
15096,1
15097,5
15098,1
15102,12
15104,1
15105,1
15119,2
15119,1
15120,1
15121,1
15122,1
15124,7
15124,1
15125,5
15126,32
15126,5
15128,1
15135,1
15136,20
15137,2
15138,1
15139,1
15142,1
15143,1
15144,1
15148,1
15149,4
15152,5
15155,1
15156,1
15157,13
15157,1
15158,1
15159,1
15162,12
15163,1
15163,12
15165,13
15166,1
15167,13
15170,1
15171,1
15173,1
15177,10
15179,11
15182,13
15184,8
15184,27
15184,14
15184,12
15184,1
15185,12
15185,1
15186,1
15189,1
15192,1
15196,1
15198,13
15198,1
15199,1
15201,9
15206,8
15206,1
15208,34
15208,35
15208,67
15208,12
15209,1
15212,1
15213,13
15213,1
15216,1
15227,2
15237,12
15237,1
15239,1
15242,1
15244,5
15247,12
15250,1
15251,1
15255,1
15256,1
15257,1
15258,1
15259,1
15260,12
15260,1
15261,1
15262,1
15263,1
15264,1
15265,5
15267,1
15268,13
15268,42
15268,2
15268,1
15271,12
15272,13
15272,21
15276,6
15276,1
15278,1
15281,1
15282,12
15283,2
15285,13
15286,26
15289,1
15292,1
15300,1
15301,1
15302,1
15303,48
15310,1
15313,13
15314,1
15316,1
15318,2
15319,5
15319,2
15321,12
15325,1
15338,1
15342,5
15346,1
15347,12
15347,1
15356,1
15357,5
15360,1
15361,1
15362,13
15362,5
15363,1
15365,1
15366,1
15370,2
15371,2
15373,1
15374,1
15375,1
15377,5
15378,1
15379,1
15382,5
15383,5
15383,8
15384,21
15387,34
15389,1
15390,5
15391,1
15392,1
15393,1
15394,13
15394,12
15397,1
15400,1
15401,1
15402,1
15411,42
15412,42
15413,1
15414,12
15414,1
15417,1
15419,42
15420,1
15421,12
15421,1
15422,1
15423,1
15425,1
15426,1
15434,13
15436,5
15438,5
15440,10
15443,12
15451,18
15457,5
15457,6
15457,34
15460,5
15462,1
15464,42
15467,42
15468,5
15468,19
15469,5
15469,8
15472,4
15472,6
15472,11
15473,12
15476,1
15477,1
15478,12
15482,1
15483,8
15484,1
15486,29
15486,8
15487,1
15489,1
15493,0
15494,1
15495,1
15497,1
15501,1
15503,1
15511,1
15512,1
15513,1
15514,9
15515,1
15516,1
15527,1
15531,1
15534,1
15542,1
15543,1
15544,1
15548,13
15548,1
15555,1
15556,1
15558,44
15558,6
15558,1
15559,1
15560,1
15564,13
15564,1
15566,1
15567,1
15568,1
15570,1
15573,1
15576,5
15577,1
15581,1
15582,1
15584,1
15587,5
15588,5
15590,1
15592,1
15596,1
15598,12
15600,1
15601,1
15602,1
15603,29
15613,1
15616,1
15618,1
15624,12
15624,1
15638,5
15639,1
15640,6
15641,1
15642,19
15644,1
15647,1
15648,1
15651,1
15653,29
15653,1
15654,1
15655,1
15657,1
15658,1
15659,1
15660,1
15661,1
15662,1
15664,1
15667,7
15667,1
15668,1
15670,1
15671,1
15673,1
15674,1
15676,1
15677,12
15677,1
15681,5
15681,8
15689,24
15691,13
15691,12
15691,1
15696,12
15697,1
15698,1
15701,30
15702,5
15705,12
15706,6
15706,1
15708,1
15709,5
15711,1
15712,5
15712,12
15713,5
15714,12
15714,29
15717,72
15718,1
15719,6
15719,9
15720,1
15723,1
15724,20
15725,1
15728,1
15730,13
15734,1
15736,6
15739,1
15740,1
15741,5
15741,24
15742,18
15742,5
15742,35
15745,1
15749,13
15749,6
15749,1
15759,1
15761,42
15762,1
15764,12
15764,1
15765,1
15766,2
15767,2
15768,1
15770,21
15770,20
15771,1
15772,42
15774,42
15774,1
15775,12
15775,1
15776,4
15785,1
15787,1
15788,1
15789,1
15791,21
15794,1
15797,1
15800,1
15801,1
15802,2
15803,1
15804,31
15805,1
15807,1
15809,1
15810,29
15813,5
15813,34
15813,4
15813,6
15813,8
15813,12
15822,4
15824,12
15824,4
15824,11
15824,10
15826,4
15830,11
15830,4
15834,4
15837,11
15837,4
15838,4
15840,4
15842,4
15846,1
15849,1
15854,1
15855,1
15856,1
15859,26
15860,21
15860,20
15864,29
15864,42
15864,8
15864,58
15865,16
15866,1
15867,1
15873,1
15875,1
15876,1
15877,2
15888,46
15888,12
15895,3
15895,1
15898,1
15900,1
15901,1
15902,1
15904,1
15906,1
15907,33
15909,1
15912,29
15915,13
15915,5
15916,2
15917,42
15919,1
15920,34
15925,12
15925,1
15926,1
15927,12
15927,1
15932,4
15934,1
15935,29
15936,1
15938,1
15940,12
15942,5
15943,1
15944,1
15945,1
15947,1
15952,4
15953,14
15956,4
15957,4
15959,4
15961,4
15961,11
15962,4
15969,1
15973,10
15974,42
15975,42
15977,42
15978,42
15979,42
15981,2
15982,1
15983,1
15990,25
15991,1
15992,29
15992,1
15993,1
15997,1
15999,2
15999,1
16003,11
16004,1
16005,1
16007,2
16008,4
16010,4
16013,4
16014,4
16015,4
16016,4
16017,4
16018,1
16019,15
16022,1
16023,1
16026,11
16028,1
16029,4
16031,4
16032,4
16032,11
16039,4
16042,1
16047,4
16048,4
16052,1
16056,1
16058,29
16059,4
16061,2
16061,1
16066,29
16066,12
16068,1
16070,12
16070,1
16071,1
16072,1
16074,21
16074,20
16075,12
16076,80
16076,11
16077,13
16077,5
16077,12
16077,1
16079,11
16080,1
16081,1
16082,1
16083,6
16083,1
16084,1
16085,1
16089,1
16090,1
16091,1
16092,3
16092,14
16092,11
16093,1
16094,1
16095,10
16096,1
16103,12
16110,12
16110,1
16112,1
16113,15
16113,1
16116,1
16117,1
16119,1
16121,1
16122,29
16123,1
16124,30
16126,1
16127,1
16129,13
16130,5
16131,1
16132,27
16132,9
16133,2
16135,12
16135,1
16135,5
16135,24
16136,1
16137,5
16138,26
16139,1
16140,2
16143,13
16146,1
16147,13
16148,1
16149,12
16150,1
16151,29
16153,1
16154,1
16155,1
16156,1
16157,2
16158,1
16159,1
16161,1
16162,1
16164,1
16166,34
16166,0
16167,1
16170,7
16170,4
16170,6
16171,6
16171,12
16172,1
16175,1
16176,12
16177,9
16179,1
16180,12
16182,12
16184,2
16190,13
16191,1
16197,29
16198,2
16201,11
16203,1
16204,1
16205,13
16209,13
16211,1
16214,1
16217,29
16219,1
16220,1
16221,2
16222,1
16224,2
16225,13
16225,6
16226,1
16227,1
16229,13
16229,1
16231,2
16232,1
16233,1
16234,1
16235,8
16235,16
16235,1
16236,12
16237,1
16239,1
16240,13
16241,12
16241,1
16242,5
16246,1
16247,1
16248,12
16248,1
16249,1
16250,1
16257,2
16258,1
16261,6
16261,1
16263,1
16268,1
16269,20
16270,1
16271,1
16274,1
16276,5
